                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                 4.1612,                 5.5945,                 2.2007,                0.18026,                0.08852,                0.04673,                0.01485,                 2.8881,                 3.3655,                 1.3149,               0.070029,              0.0033301,              0.0033301
                      2,                 2.3521,                 2.2728,                 1.2353,                0.40661,                0.14977,                0.15318,                0.07518,                 2.2998,                 2.7444,                 1.1223,               0.039985,              0.0066194,              0.0066194
                      3,                 1.8948,                 1.5914,                 1.0862,                0.45777,                 0.3056,                0.29861,                0.14507,                 1.9961,                 1.9429,                 1.0307,              0.0098974,              0.0098648,              0.0098648
                      4,                 1.6846,                 1.2882,                 1.0217,                0.54518,                0.32036,                 0.3518,                0.17603,                 1.8354,                 1.7142,                0.97119,               0.009802,               0.009802,               0.009802
                      5,                 1.5243,                  1.087,                0.97578,                  0.597,                0.40423,                0.44087,                0.22342,                 1.7086,                 1.4825,                 0.9489,               0.009736,               0.009736,               0.009736
                      6,                 1.4352,                0.97715,                 0.9527,                0.65724,                0.43787,                0.47759,                0.24627,                 1.6302,                 1.4268,                 0.9339,                0.00967,                0.00967,                0.00967
                      7,                 1.3892,                0.91315,                0.93765,                0.71328,                0.45919,                0.52172,                0.27109,                 1.5647,                 1.2809,                0.92366,               0.009604,               0.009604,               0.009604
                      8,                 1.3397,                0.85684,                0.92694,                0.73129,                0.49883,                0.55336,                0.29998,                 1.4919,                 1.1801,                0.90054,               0.009538,               0.009538,               0.009538
                      9,                 1.3034,                0.82785,                0.92058,                 0.7847,                0.47026,                0.54784,                0.29367,                 1.5088,                 1.2071,                0.90534,               0.009472,               0.009472,               0.009472
                     10,                 1.2798,                0.80309,                0.91586,                0.68945,                0.51217,                0.55763,                0.31127,                 1.4512,                 1.1922,                0.89418,               0.009406,               0.009406,               0.009406
                     11,                 1.2508,                0.77951,                0.90978,                0.75924,                0.50977,                0.57448,                0.31274,                 1.4579,                 1.1442,                0.89909,                0.00934,                0.00934,                0.00934
                     12,                 1.2329,                0.76014,                0.90418,                0.75236,                0.53921,                 0.6044,                 0.3422,                 1.3937,                 1.0306,                0.88347,               0.009274,               0.009274,               0.009274
                     13,                 1.2167,                0.74172,                0.90171,                0.76558,                0.52537,                0.59167,                0.32945,                 1.4264,                 1.0788,                0.88856,               0.009208,               0.009208,               0.009208
                     14,                 1.1848,                0.71306,                 0.8954,                0.79728,                 0.5401,                0.61861,                0.34937,                 1.4036,                 1.0426,                 0.8855,               0.009142,               0.009142,               0.009142
