                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     36,                 1.0414,                 1.3574,                0.84522,                 0.4513,                0.50745,                0.45679,                0.32109,                 0.9151,                 1.2424,                0.83458,               0.008845,               0.008845,               0.008845
                     37,                 1.0444,                 1.3466,                0.83942,                0.46755,                 0.5164,                0.46039,                0.32223,                 0.9188,                 1.2322,                0.83341,               0.008812,               0.008812,               0.008812
                     38,                 1.0404,                 1.3463,                0.84189,                0.51178,                0.49607,                  0.466,                0.32838,                0.91822,                 1.2231,                0.83396,               0.008779,               0.008779,               0.008779
                     39,                 1.0288,                 1.3267,                0.84386,                0.44742,                 0.5163,                0.47488,                0.33435,                0.91633,                 1.1964,                0.83249,               0.008746,               0.008746,               0.008746
                     40,                 1.0318,                 1.3339,                0.84358,                 0.4578,                0.52388,                0.47509,                0.33759,                  0.897,                 1.1946,                0.83013,               0.008713,               0.008713,               0.008713
                     41,                 1.0377,                 1.3165,                0.84187,                0.50142,                0.51559,                0.48292,                0.34679,                0.89905,                 1.1916,                0.83253,                0.00868,                0.00868,                0.00868
                     42,                 1.0267,                 1.3239,                0.84189,                0.52607,                0.50147,                0.49057,                0.35228,                0.89977,                 1.1852,                0.83116,               0.008647,               0.008647,               0.008647
                     43,                 1.0402,                 1.3246,                0.84471,                0.51021,                0.49871,                0.48688,                0.34422,                0.90003,                 1.1707,                0.83121,               0.008614,               0.008614,               0.008614
                     44,                 1.0179,                 1.2789,                0.84042,                0.46871,                0.54478,                0.50578,                0.36053,                0.89916,                 1.1551,                0.83326,               0.008581,               0.008581,               0.008581
                     45,                 1.0114,                 1.2879,                0.83736,                0.49062,                0.52267,                0.50204,                0.35656,                0.90025,                   1.15,                0.83356,               0.008548,               0.008548,               0.008548
                     46,                 1.0122,                  1.294,                0.84127,                0.54165,                0.51746,                0.49852,                0.35614,                0.90021,                 1.1494,                0.83236,               0.008515,               0.008515,               0.008515
                     47,                 1.0236,                 1.2694,                0.83946,                0.47665,                0.53977,                0.50893,                0.36414,                0.89224,                 1.1418,                 0.8315,               0.008482,               0.008482,               0.008482
                     48,                 1.0068,                 1.2666,                0.83713,                0.49947,                0.50101,                0.50354,                0.35977,                0.89046,                 1.1388,                 0.8319,               0.008449,               0.008449,               0.008449
                     49,                 1.0114,                 1.2489,                 0.8384,                0.53297,                0.51061,                0.51234,                0.36798,                0.88335,                 1.1313,                0.82942,               0.008416,               0.008416,               0.008416
                     50,                 1.0062,                 1.2666,                0.83655,                0.55595,                0.50833,                0.51874,                0.37498,                0.87577,                 1.1125,                0.83012,               0.008383,               0.008383,               0.008383
                     51,                  1.003,                 1.2376,                 0.8378,                0.52842,                 0.5251,                0.52199,                0.37524,                0.87976,                 1.0993,                0.82791,                0.00835,                0.00835,                0.00835
