                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                 3.8625,                 5.6615,                 2.2847,                0.26747,                0.14666,                0.07675,                0.03499,                 2.6539,                 2.9591,                 1.2671,               0.070029,              0.0033301,              0.0033301
                      2,                 2.1579,                 1.9711,                 1.2064,                0.49767,                0.22137,                0.22236,                0.10927,                 2.0882,                 2.0992,                 1.0548,               0.039985,              0.0066194,              0.0066194
                      3,                 1.8493,                 1.5377,                 1.0815,                 0.5069,                0.25511,                0.26946,                0.13702,                 1.9033,                 1.9949,                 1.0115,              0.0098974,              0.0098648,              0.0098648
                      4,                 1.6832,                 1.2973,                 1.0274,                0.58962,                0.31514,                0.35356,                0.18419,                 1.7959,                 1.6909,                0.96926,               0.009802,               0.009802,               0.009802
                      5,                 1.5376,                 1.0887,                0.98026,                0.62905,                0.36768,                0.39825,                 0.2079,                 1.7522,                 1.6043,                0.95955,               0.009736,               0.009736,               0.009736
                      6,                 1.4524,                0.99444,                0.95632,                0.62683,                0.42665,                0.46629,                0.24412,                 1.6289,                 1.4893,                0.93361,                0.00967,                0.00967,                0.00967
                      7,                 1.4021,                0.92246,                0.94414,                0.73666,                0.44909,                0.51848,                0.27564,                   1.59,                 1.2336,                0.92018,               0.009604,               0.009604,               0.009604
                      8,                 1.3509,                0.86869,                0.93148,                0.67096,                 0.4785,                0.53572,                0.29159,                 1.5284,                 1.1806,                0.90621,               0.009538,               0.009538,               0.009538
                      9,                 1.3153,                0.83893,                0.92357,                0.76588,                0.47085,                0.54989,                0.29618,                 1.5112,                 1.1373,                0.91155,               0.009472,               0.009472,               0.009472
                     10,                 1.2907,                0.81546,                0.92066,                0.71633,                 0.5102,                0.56132,                0.30044,                 1.4948,                 1.1294,                0.90049,               0.009406,               0.009406,               0.009406
                     11,                 1.2581,                0.78724,                0.91241,                0.73338,                 0.4991,                0.56262,                0.29824,                 1.5514,                 1.1346,                0.91306,                0.00934,                0.00934,                0.00934
                     12,                  1.247,                0.77544,                0.90985,                0.78898,                0.51384,                0.60293,                0.32903,                 1.4486,                 1.0294,                0.89509,               0.009274,               0.009274,               0.009274
                     13,                 1.2308,                0.75281,                0.90463,                0.77744,                0.55026,                0.61028,                 0.3405,                 1.4264,                 1.0459,                0.88982,               0.009208,               0.009208,               0.009208
                     14,                 1.2059,                 0.7296,                0.89966,                0.80224,                0.54312,                0.61353,                0.34182,                 1.4387,                 1.0449,                0.89939,               0.009142,               0.009142,               0.009142
                     15,                 1.1953,                0.72593,                0.89812,                0.76244,                 0.5342,                0.58539,                0.32085,                 1.4439,                 1.0934,                 0.8939,               0.009076,               0.009076,               0.009076
                     16,                 1.1839,                0.70874,                0.89536,                0.74579,                0.56915,                0.63203,                0.34793,                 1.4237,                0.98997,                0.88888,                0.00901,                0.00901,                0.00901
                     17,                 1.1687,                0.70061,                 0.8917,                0.78502,                0.56644,                0.62491,                0.35305,                 1.3853,                 1.0396,                0.88506,               0.008944,               0.008944,               0.008944
                     18,                 1.1598,                0.68165,                0.88822,                 0.7808,                0.56549,                0.64094,                0.35843,                 1.3828,                0.96534,                0.88229,               0.008878,               0.008878,               0.008878
                     19,                 1.1503,                0.67965,                0.88589,                0.80447,                 0.5715,                 0.6512,                0.36798,                 1.3651,                0.95445,                0.87364,               0.008812,               0.008812,               0.008812
                     20,                 1.1425,                0.67091,                0.88789,                0.80783,                0.57906,                0.64201,                0.36487,                 1.3665,                0.95973,                0.88034,               0.008746,               0.008746,               0.008746
                     21,                 1.1377,                0.66961,                0.88573,                0.79815,                0.58009,                0.65105,                 0.3753,                 1.3377,                0.95498,                0.87516,                0.00868,                0.00868,                0.00868
