                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                 3.9159,                 23.096,                 2.4914,                0.40946,                0.00949,                0.00392,                 0.0017,                 2.7327,                 4.6161,                 1.4821,               0.070065,              0.0033261,              0.0033261
                      2,                  2.434,                 4.2035,                 1.2248,                0.35305,                 0.0454,                  0.035,                 0.0166,                 2.0951,                  3.315,                 1.1248,               0.040043,              0.0066374,              0.0066374
                      3,                 2.0268,                 3.2806,                 1.0636,                0.39661,                0.09952,                0.07476,                0.04089,                 1.6585,                 2.6334,                 1.0067,              0.0099994,              0.0099268,              0.0099268
                      4,                 1.7552,                 2.7918,                0.99414,                0.44656,                 0.1968,                0.12458,                0.06928,                   1.39,                 2.2284,                 0.9431,               0.009901,               0.009901,               0.009901
                      5,                 1.5518,                  2.421,                0.94949,                0.32535,                0.22294,                0.15542,                 0.0951,                 1.2671,                  2.046,                0.91006,               0.009868,               0.009868,               0.009868
                      6,                 1.4565,                 2.1974,                0.92855,                  0.403,                 0.2607,                0.18071,                0.11351,                 1.2118,                 1.9569,                0.90431,               0.009835,               0.009835,               0.009835
                      7,                 1.3755,                 2.0792,                0.91064,                 0.3127,                0.34788,                0.22003,                0.13535,                 1.1647,                 1.8641,                0.88658,               0.009802,               0.009802,               0.009802
                      8,                 1.3423,                 1.9816,                0.89353,                0.37659,                 0.3411,                0.24107,                0.15204,                 1.1731,                 1.7923,                0.88775,               0.009769,               0.009769,               0.009769
                      9,                 1.3013,                  1.908,                0.89128,                0.32378,                0.36037,                0.23381,                0.14602,                 1.1371,                 1.7278,                0.87619,               0.009736,               0.009736,               0.009736
                     10,                 1.2554,                 1.8399,                0.88081,                0.38052,                0.35784,                 0.2556,                0.16312,                 1.1165,                 1.6883,                0.87401,               0.009703,               0.009703,               0.009703
                     11,                 1.2437,                 1.7912,                0.88228,                0.50476,                 0.3411,                0.26194,                0.16954,                 1.0943,                 1.6955,                0.87434,                0.00967,                0.00967,                0.00967
                     12,                 1.2207,                 1.7495,                0.87607,                0.40094,                0.36624,                0.28123,                0.18302,                 1.0663,                 1.6186,                 0.8586,               0.009637,               0.009637,               0.009637
                     13,                  1.229,                 1.7615,                0.87749,                0.38427,                0.39462,                0.29885,                0.19415,                 1.0417,                 1.6038,                0.85521,               0.009604,               0.009604,               0.009604
                     14,                 1.1984,                 1.7088,                0.86862,                0.34663,                0.39319,                0.29768,                0.19533,                 1.0654,                 1.5547,                0.86609,               0.009571,               0.009571,               0.009571
                     15,                 1.1832,                 1.6798,                0.86363,                0.44648,                0.39545,                0.30877,                0.20194,                 1.0604,                 1.5364,                0.85904,               0.009538,               0.009538,               0.009538
                     16,                 1.1551,                  1.633,                0.86418,                 0.4133,                0.42193,                0.33126,                 0.2209,                 1.0261,                 1.4963,                0.85276,               0.009505,               0.009505,               0.009505
