                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                 7.6659,                 110.71,                 5.7451,                0.04482,                0.00016,                  3e-05,                  1e-05,                 7.9048,                 52.581,                  5.437,               0.070065,              0.0033261,              0.0033261
                      2,                 6.0484,                 13.126,                 2.9339,                0.00769,                0.11446,                0.00757,                 0.0038,                 5.0148,                 8.3539,                 2.4936,               0.040043,              0.0066374,              0.0066374
                      3,                 4.5811,                 8.2539,                 2.1459,                0.38109,                0.06282,                0.03399,                0.01486,                 4.1816,                 5.9295,                 2.0619,              0.0099994,              0.0099268,              0.0099268
                      4,                 4.0092,                 6.5853,                 1.9975,                0.43192,                0.13019,                0.08011,                0.04048,                 3.3692,                 5.1666,                 1.9069,               0.009901,               0.009901,               0.009901
                      5,                 3.6162,                 5.6264,                 1.9084,                0.29157,                 0.1621,                0.09705,                 0.0567,                 3.0226,                  4.642,                 1.8339,               0.009868,               0.009868,               0.009868
                      6,                 3.3948,                 4.9621,                 1.8683,                0.42359,                0.18661,                0.13019,                0.07536,                 2.9444,                 4.2226,                 1.8213,               0.009835,               0.009835,               0.009835
                      7,                 3.1902,                 4.6596,                 1.8261,                0.30479,                 0.2571,                0.16539,                0.10075,                  2.704,                 3.9898,                 1.7837,               0.009802,               0.009802,               0.009802
                      8,                 3.0984,                 4.3631,                 1.7925,                0.28113,                0.26763,                0.17443,                0.10362,                 2.7173,                 3.8376,                 1.7543,               0.009769,               0.009769,               0.009769
                      9,                 3.0371,                 4.1796,                  1.789,                0.31666,                0.28796,                  0.189,                0.11108,                  2.647,                 3.7232,                 1.7571,               0.009736,               0.009736,               0.009736
                     10,                 2.9363,                 4.0116,                 1.7696,                0.32317,                0.31766,                0.20575,                0.12356,                 2.5932,                   3.55,                 1.7407,               0.009703,               0.009703,               0.009703
