                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                 8.3765,                  18.35,                 4.9573,                0.04851,                0.05928,                0.01224,                0.00459,                 6.3515,                 8.3267,                 2.8459,               0.070029,              0.0033301,              0.0033301
                      2,                 4.9709,                 5.1782,                 2.4647,                0.41436,                0.18811,                 0.1766,                0.08252,                 4.7818,                 5.3595,                 2.1782,               0.039985,              0.0066194,              0.0066194
                      3,                 4.0324,                  3.582,                 2.1312,                0.40455,                0.27048,                0.25162,                0.12678,                 4.2363,                 4.2999,                 1.9973,              0.0098974,              0.0098648,              0.0098648
                      4,                 3.6641,                 2.9068,                 2.0185,                0.47922,                0.34512,                0.31771,                0.15397,                 4.0249,                 3.6701,                 1.9359,               0.009802,               0.009802,               0.009802
                      5,                 3.3629,                 2.4467,                 1.9376,                0.62931,                0.36967,                0.41467,                0.21638,                 3.7036,                 3.0836,                  1.865,               0.009736,               0.009736,               0.009736
                      6,                 3.1926,                 2.2012,                 1.8923,                0.58524,                0.42717,                 0.4346,                0.23011,                 3.5396,                 3.0507,                 1.8304,                0.00967,                0.00967,                0.00967
                      7,                 3.0618,                 2.0338,                 1.8616,                0.66173,                 0.4611,                0.49425,                0.26772,                 3.3575,                 2.6744,                  1.804,               0.009604,               0.009604,               0.009604
                      8,                 2.9419,                 1.9064,                 1.8369,                0.63463,                0.46861,                0.50154,                0.27555,                  3.361,                 2.6311,                  1.795,               0.009538,               0.009538,               0.009538
                      9,                 2.8611,                 1.8301,                 1.8249,                0.67361,                0.46794,                0.51496,                0.28674,                 3.3296,                 2.6846,                 1.7933,               0.009472,               0.009472,               0.009472
                     10,                 2.8046,                 1.7666,                 1.8156,                0.65528,                0.50128,                0.52799,                0.29132,                 3.2549,                 2.5748,                 1.7819,               0.009406,               0.009406,               0.009406
                     11,                 2.7478,                 1.7173,                 1.8023,                0.74383,                0.47859,                0.56606,                0.32159,                 3.2168,                 2.4295,                  1.782,                0.00934,                0.00934,                0.00934
                     12,                 2.6993,                 1.6651,                 1.7927,                0.72524,                0.51933,                0.58461,                0.33116,                 3.1366,                 2.3856,                 1.7648,               0.009274,               0.009274,               0.009274
                     13,                  2.663,                 1.6201,                 1.7811,                0.74471,                0.53316,                0.59286,                0.34061,                  3.135,                 2.3259,                 1.7683,               0.009208,               0.009208,               0.009208
                     14,                 2.6129,                 1.5616,                 1.7723,                0.76633,                0.53907,                 0.6036,                0.34442,                  3.111,                 2.2961,                 1.7601,               0.009142,               0.009142,               0.009142
                     15,                 2.5943,                 1.5377,                 1.7686,                0.74655,                0.54921,                0.60858,                0.35049,                 3.0421,                 2.2129,                 1.7537,               0.009076,               0.009076,               0.009076
                     16,                 2.5633,                 1.5063,                 1.7651,                0.75529,                0.54568,                0.62369,                0.35909,                 3.0039,                 2.2261,                 1.7476,                0.00901,                0.00901,                0.00901
                     17,                 2.5334,                 1.4865,                 1.7591,                0.73965,                0.54518,                 0.6203,                0.35826,                 2.9729,                 2.2344,                 1.7384,               0.008944,               0.008944,               0.008944
                     18,                 2.4832,                 1.4371,                 1.7474,                0.77444,                0.52791,                0.60963,                0.35237,                 3.0578,                 2.2767,                 1.7517,               0.008878,               0.008878,               0.008878
                     19,                 2.4659,                 1.4238,                 1.7452,                0.78354,                0.55208,                  0.645,                 0.3799,                 2.9034,                 2.0591,                 1.7307,               0.008812,               0.008812,               0.008812
                     20,                 2.4524,                 1.4008,                 1.7499,                0.75007,                0.58431,                0.65385,                0.38092,                 2.9475,                 2.0751,                 1.7373,               0.008746,               0.008746,               0.008746
                     21,                 2.4436,                 1.4065,                 1.7425,                  0.804,                0.57731,                0.65767,                0.39026,                 2.9398,                 2.0555,                 1.7374,                0.00868,                0.00868,                0.00868
                     22,                  2.402,                 1.3641,                 1.7382,                 0.7731,                0.59592,                0.65439,                0.38971,                  2.873,                 2.0571,                  1.724,               0.008614,               0.008614,               0.008614
                     23,                 2.4013,                 1.3465,                 1.7363,                0.77628,                0.60905,                   0.67,                0.40169,                 2.8509,                 1.9912,                 1.7205,               0.008548,               0.008548,               0.008548
                     24,                 2.3864,                 1.3333,                 1.7349,                0.76123,                0.61453,                0.67884,                0.40902,                 2.8499,                  1.947,                 1.7161,               0.008482,               0.008482,               0.008482
                     25,                  2.348,                 1.3059,                 1.7283,                 0.8293,                0.60169,                0.68533,                0.41644,                 2.8165,                 1.9218,                 1.7142,               0.008416,               0.008416,               0.008416
                     26,                 2.3401,                 1.2946,                 1.7268,                0.80067,                0.59879,                0.67664,                0.40317,                 2.8496,                 1.9539,                 1.7211,                0.00835,                0.00835,                0.00835
                     27,                 2.3204,                 1.2746,                 1.7243,                0.79236,                0.61118,                0.67548,                0.40236,                 2.9012,                 1.9924,                 1.7344,               0.008284,               0.008284,               0.008284
                     28,                 2.3008,                 1.2627,                 1.7202,                0.82856,                0.62188,                0.69435,                0.41854,                 2.7873,                 1.9114,                 1.7128,               0.008218,               0.008218,               0.008218
                     29,                 2.2982,                 1.2537,                  1.719,                0.82107,                0.62226,                0.68213,                 0.4136,                 2.8289,                 2.0253,                 1.7211,               0.008152,               0.008152,               0.008152
                     30,                  2.291,                 1.2403,                 1.7179,                0.81119,                0.62671,                0.68772,                0.41432,                 2.7988,                 1.9487,                 1.7083,               0.008086,               0.008086,               0.008086
                     31,                 2.2787,                 1.2309,                 1.7168,                0.80678,                0.63183,                0.69319,                0.41784,                 2.8428,                 1.9254,                 1.7219,                0.00802,                0.00802,                0.00802
                     32,                 2.2571,                 1.2197,                 1.7135,                0.83685,                0.63565,                    0.7,                0.42059,                 2.7814,                 1.9162,                 1.7102,               0.007954,               0.007954,               0.007954
                     33,                 2.2589,                 1.2167,                 1.7121,                0.82807,                0.61697,                0.70391,                0.42911,                 2.7436,                 1.8298,                 1.7046,               0.007888,               0.007888,               0.007888
                     34,                 2.2324,                 1.1951,                 1.7066,                0.80217,                0.63343,                0.70026,                0.42587,                 2.7322,                 1.8729,                 1.7016,               0.007822,               0.007822,               0.007822
                     35,                 2.2379,                 1.1928,                 1.7067,                0.82048,                0.63795,                0.71246,                0.43285,                 2.7478,                 1.8196,                 1.7042,               0.007756,               0.007756,               0.007756
                     36,                 2.2329,                 1.1837,                 1.7036,                0.83515,                0.62576,                0.71421,                0.43898,                  2.729,                 1.8114,                 1.6998,                0.00769,                0.00769,                0.00769
                     37,                 2.2114,                 1.1563,                 1.7062,                0.82143,                0.63928,                0.70396,                0.43346,                  2.749,                 1.8967,                 1.7068,               0.007624,               0.007624,               0.007624
                     38,                 2.2114,                 1.1622,                 1.7038,                0.82043,                0.64116,                0.70859,                0.43666,                 2.7189,                  1.887,                 1.7005,               0.007558,               0.007558,               0.007558
                     39,                 2.1895,                 1.1519,                 1.7023,                0.80094,                0.65371,                 0.7144,                0.43737,                 2.7272,                 1.8452,                 1.6999,               0.007492,               0.007492,               0.007492
                     40,                 2.1951,                  1.157,                 1.7007,                 0.8322,                0.64218,                0.71501,                0.43747,                 2.7424,                 1.8689,                  1.702,               0.007426,               0.007426,               0.007426
                     41,                 2.1766,                  1.126,                 1.6978,                0.82509,                0.64784,                0.71441,                0.43876,                 2.7456,                  1.881,                 1.7043,                0.00736,                0.00736,                0.00736
                     42,                 2.1875,                  1.135,                 1.6993,                 0.8283,                0.65498,                0.71771,                0.43994,                 2.7546,                 1.8634,                 1.7061,               0.007294,               0.007294,               0.007294
                     43,                 2.1616,                 1.1125,                 1.6986,                0.81919,                0.65866,                0.71701,                0.44052,                 2.7531,                 1.8737,                 1.7073,               0.007228,               0.007228,               0.007228
                     44,                 2.1651,                 1.1246,                 1.6935,                0.82175,                 0.6519,                0.71482,                0.43864,                 2.7385,                 1.8726,                  1.705,               0.007162,               0.007162,               0.007162
                     45,                  2.153,                 1.1124,                 1.6935,                 0.8234,                0.64588,                0.71854,                0.44123,                 2.7236,                 1.8463,                 1.7029,               0.007096,               0.007096,               0.007096
                     46,                  2.132,                 1.0853,                 1.6915,                0.81489,                 0.6529,                0.71959,                0.44452,                 2.7355,                 1.8173,                 1.7048,                0.00703,                0.00703,                0.00703
                     47,                 2.1318,                 1.0917,                  1.693,                 0.8324,                0.64643,                0.72324,                0.44712,                 2.7222,                 1.8069,                 1.7025,               0.006964,               0.006964,               0.006964
                     48,                 2.1305,                 1.0922,                 1.6886,                0.83349,                0.66112,                0.73093,                0.44863,                   2.69,                 1.7905,                 1.6951,               0.006898,               0.006898,               0.006898
                     49,                 2.1173,                 1.0838,                 1.6862,                0.82245,                0.66099,                0.73069,                0.44961,                 2.6996,                  1.788,                 1.6962,               0.006832,               0.006832,               0.006832
                     50,                 2.1103,                 1.0667,                 1.6843,                0.85386,                0.64709,                0.73197,                0.45238,                 2.6856,                 1.7747,                 1.6926,               0.006766,               0.006766,               0.006766
                     51,                 2.1105,                 1.0654,                 1.6845,                0.84142,                0.65962,                0.73457,                0.45455,                  2.681,                 1.7767,                 1.6917,                 0.0067,                 0.0067,                 0.0067
                     52,                 2.0916,                 1.0507,                 1.6843,                0.83037,                0.66631,                0.73568,                0.45443,                   2.68,                 1.7868,                 1.6929,               0.006634,               0.006634,               0.006634
                     53,                 2.1009,                 1.0588,                  1.684,                0.83657,                0.66878,                 0.7371,                0.45526,                 2.6805,                 1.7969,                 1.6937,               0.006568,               0.006568,               0.006568
                     54,                 2.0965,                 1.0518,                 1.6859,                0.83342,                0.66809,                0.73492,                0.45574,                 2.6763,                 1.8034,                  1.693,               0.006502,               0.006502,               0.006502
                     55,                 2.0753,                 1.0422,                  1.684,                 0.8464,                0.67002,                0.73698,                0.45543,                  2.672,                 1.8041,                 1.6926,               0.006436,               0.006436,               0.006436
                     56,                 2.0781,                 1.0451,                 1.6806,                0.85361,                0.66442,                0.73686,                0.45495,                 2.6745,                 1.8017,                 1.6937,                0.00637,                0.00637,                0.00637
                     57,                 2.0725,                 1.0407,                 1.6796,                0.85278,                0.66714,                0.73753,                0.45492,                  2.679,                 1.7994,                 1.6941,               0.006304,               0.006304,               0.006304
                     58,                 2.0594,                 1.0229,                 1.6809,                0.86142,                0.66526,                0.73716,                0.45614,                 2.6752,                 1.7985,                 1.6937,               0.006238,               0.006238,               0.006238
                     59,                 2.0652,                 1.0365,                 1.6792,                0.86249,                0.65746,                0.73753,                0.45691,                 2.6717,                 1.8036,                  1.693,               0.006172,               0.006172,               0.006172
                     60,                 2.0422,                 1.0181,                 1.6781,                0.86144,                0.65998,                0.73802,                0.45725,                  2.672,                 1.7947,                 1.6937,               0.006106,               0.006106,               0.006106
                     61,                 2.0462,                 1.0078,                 1.6799,                0.85621,                0.66184,                0.73824,                0.45841,                 2.6748,                 1.7963,                 1.6943,                0.00604,                0.00604,                0.00604
                     62,                 2.0276,                      1,                 1.6751,                0.85388,                0.66492,                0.73877,                0.45815,                 2.6792,                 1.7946,                 1.6959,               0.005974,               0.005974,               0.005974
                     63,                 2.0416,                 1.0102,                 1.6763,                0.85964,                0.66382,                0.73887,                0.45862,                  2.683,                 1.7947,                 1.6968,               0.005908,               0.005908,               0.005908
                     64,                 2.0183,                 1.0007,                 1.6759,                0.86598,                0.65953,                0.73969,                0.45897,                 2.6866,                  1.793,                 1.6974,               0.005842,               0.005842,               0.005842
                     65,                 2.0215,                0.99601,                  1.672,                0.86485,                0.66307,                0.74157,                0.45967,                 2.6856,                 1.7912,                 1.6975,               0.005776,               0.005776,               0.005776
                     66,                 2.0198,                0.98583,                 1.6732,                0.86741,                0.66696,                0.74264,                0.46087,                 2.6849,                  1.789,                 1.6978,                0.00571,                0.00571,                0.00571
                     67,                 2.0063,                0.97727,                  1.673,                0.87126,                0.66582,                0.74377,                0.46159,                 2.6876,                 1.7856,                 1.6987,               0.005644,               0.005644,               0.005644
