                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     36,                 1.0445,                 1.3603,                0.84573,                0.47852,                 0.4791,                 0.4568,                0.32202,                0.90378,                 1.2612,                0.83412,               0.008845,               0.008845,               0.008845
                     37,                 1.0443,                 1.3572,                 0.8402,                0.46284,                0.48969,                 0.4662,                0.32911,                   0.91,                 1.2419,                0.83232,               0.008812,               0.008812,               0.008812
                     38,                 1.0383,                 1.3535,                0.84173,                0.54163,                0.45069,                 0.4625,                0.32447,                0.91063,                 1.2458,                0.83253,               0.008779,               0.008779,               0.008779
                     39,                 1.0317,                 1.3361,                0.84421,                0.46633,                0.50025,                0.46668,                0.32726,                0.91592,                 1.2236,                0.83341,               0.008746,               0.008746,               0.008746
                     40,                 1.0335,                 1.3496,                0.84441,                0.49464,                0.47845,                0.47813,                0.34123,                0.88709,                 1.2252,                0.82894,               0.008713,               0.008713,               0.008713
                     41,                 1.0389,                   1.33,                0.84243,                0.52101,                0.47342,                0.47939,                0.34307,                0.88825,                 1.1999,                0.83217,                0.00868,                0.00868,                0.00868
                     42,                 1.0284,                 1.3393,                0.84291,                0.48795,                0.48554,                0.47811,                0.34075,                0.89787,                 1.2096,                0.83082,               0.008647,               0.008647,               0.008647
                     43,                 1.0436,                 1.3382,                0.84417,                0.44728,                0.51081,                0.48518,                0.34615,                0.88112,                 1.2062,                0.82787,               0.008614,               0.008614,               0.008614
                     44,                 1.0233,                 1.3028,                0.84163,                0.49787,                0.51145,                0.49343,                0.35006,                0.88833,                 1.1927,                0.83096,               0.008581,               0.008581,               0.008581
                     45,                 1.0185,                 1.3117,                0.83957,                0.44399,                 0.5236,                0.49295,                0.34989,                0.88387,                 1.1789,                  0.829,               0.008548,               0.008548,               0.008548
                     46,                 1.0167,                 1.3158,                  0.843,                0.47181,                0.52559,                0.50064,                0.35829,                0.88093,                 1.1626,                0.83059,               0.008515,               0.008515,               0.008515
                     47,                  1.027,                 1.2789,                0.83996,                0.47638,                0.52093,                0.49654,                 0.3564,                0.87346,                 1.1727,                0.83061,               0.008482,               0.008482,               0.008482
                     48,                 1.0113,                 1.2805,                0.83707,                0.49615,                0.50957,                0.50063,                0.35592,                0.87079,                  1.159,                0.82788,               0.008449,               0.008449,               0.008449
                     49,                 1.0122,                 1.2585,                0.83847,                 0.4729,                  0.532,                0.51113,                0.36607,                0.88208,                 1.1497,                0.83154,               0.008416,               0.008416,               0.008416
                     50,                 1.0093,                 1.2644,                0.83651,                0.55704,                0.51235,                0.52057,                0.37378,                0.86777,                 1.1333,                0.82862,               0.008383,               0.008383,               0.008383
                     51,                  1.004,                 1.2504,                 0.8387,                0.47329,                0.52832,                0.51693,                0.36958,                0.87574,                 1.1244,                 0.8289,                0.00835,                0.00835,                0.00835
                     52,                  1.001,                 1.2413,                 0.8362,                0.47836,                0.54215,                0.52274,                0.37735,                0.86223,                 1.1254,                0.82718,               0.008317,               0.008317,               0.008317
                     53,                 1.0118,                 1.2408,                0.83328,                0.51912,                0.53308,                0.51889,                0.37448,                0.86213,                 1.1237,                0.82774,               0.008284,               0.008284,               0.008284
